dataset,client,domain,assigned_key,file,total_px,ann_fg_px,ann_labeled_px,gt_fg_px,ann_fg_ratio,ann_labeled_ratio,gt_fg_ratio,ann_fg_inside_gt_ratio,gt_fg_covered_by_ann_ratio,ann_fg_boundary_ratio,ann_fg_core_ratio
polyp,client1,Domain1,keypoint,112.h5,147456,52,104,34335,0.00035264756944444444,0.0007052951388888889,0.23284912109375,0.9230769230769231,0.001397990388816077,0.17307692307692307,0.75
polyp,client1,Domain1,keypoint,113.h5,147456,52,104,34559,0.00035264756944444444,0.0007052951388888889,0.2343682183159722,1.0,0.001504673167626378,0.0,1.0
polyp,client1,Domain1,keypoint,114.h5,147456,52,104,36003,0.00035264756944444444,0.0007052951388888889,0.24416097005208334,1.0,0.0014443240841041025,0.0,1.0
polyp,client1,Domain1,keypoint,115.h5,147456,52,92,19807,0.00035264756944444444,0.0006239149305555555,0.13432481553819445,1.0,0.0026253344777099007,0.019230769230769232,0.9807692307692307
polyp,client1,Domain1,keypoint,116.h5,147456,52,104,20959,0.00035264756944444444,0.0007052951388888889,0.14213731553819445,0.9230769230769231,0.002290185600458037,0.6730769230769231,0.25
polyp,client1,Domain1,keypoint,117.h5,147456,52,104,18173,0.00035264756944444444,0.0007052951388888889,0.12324354383680555,1.0,0.0028613877730699388,0.17307692307692307,0.8269230769230769
polyp,client1,Domain1,keypoint,118.h5,147456,65,169,20703,0.00044080946180555556,0.0011461046006944445,0.14040120442708334,0.8307692307692308,0.002608317635125344,0.046153846153846156,0.7846153846153846
polyp,client1,Domain1,keypoint,12.h5,147456,52,103,34073,0.00035264756944444444,0.0006985134548611111,0.2310723198784722,1.0,0.0015261350629530714,0.0,1.0
polyp,client1,Domain1,keypoint,120.h5,147456,52,100,22572,0.00035264756944444444,0.0006781684027777778,0.153076171875,1.0,0.002303739145844409,0.23076923076923078,0.7692307692307693
polyp,client1,Domain1,keypoint,121.h5,147456,52,92,22816,0.00035264756944444444,0.0006239149305555555,0.1547309027777778,1.0,0.002279102384291725,0.17307692307692307,0.8269230769230769
polyp,client1,Domain1,keypoint,122.h5,147456,52,92,22491,0.00035264756944444444,0.0006239149305555555,0.15252685546875,1.0,0.0023120359254813036,0.0,1.0
polyp,client1,Domain1,keypoint,123.h5,147456,52,100,20482,0.00035264756944444444,0.0006781684027777778,0.13890245225694445,1.0,0.002538814568889757,0.4807692307692308,0.5192307692307693
polyp,client1,Domain1,keypoint,124.h5,147456,52,103,22525,0.00035264756944444444,0.0006985134548611111,0.15275743272569445,1.0,0.0023085460599334075,0.0,1.0
polyp,client1,Domain1,keypoint,125.h5,147456,52,104,13836,0.00035264756944444444,0.0007052951388888889,0.09383138020833333,1.0,0.0037583116507661175,0.0,1.0
polyp,client1,Domain1,keypoint,126.h5,147456,52,104,14048,0.00035264756944444444,0.0007052951388888889,0.09526909722222222,1.0,0.003701594533029613,0.0,1.0
polyp,client1,Domain1,keypoint,127.h5,147456,52,104,6828,0.00035264756944444444,0.0007052951388888889,0.046305338541666664,1.0,0.007615700058582308,0.0,1.0
polyp,client1,Domain1,keypoint,128.h5,147456,52,104,8220,0.00035264756944444444,0.0007052951388888889,0.055745442708333336,1.0,0.006326034063260341,0.0,1.0
polyp,client1,Domain1,keypoint,129.h5,147456,52,104,10531,0.00035264756944444444,0.0007052951388888889,0.07141791449652778,1.0,0.004937802677808375,0.0,1.0
polyp,client1,Domain1,keypoint,13.h5,147456,52,100,18621,0.00035264756944444444,0.0006781684027777778,0.12628173828125,0.9807692307692307,0.0027388432415015305,0.23076923076923078,0.75
polyp,client1,Domain1,keypoint,130.h5,147456,52,104,13685,0.00035264756944444444,0.0007052951388888889,0.0928073459201389,1.0,0.0037997807818779686,0.0,1.0
polyp,client1,Domain1,keypoint,131.h5,147456,52,104,14110,0.00035264756944444444,0.0007052951388888889,0.09568956163194445,1.0,0.00368532955350815,0.0,1.0
polyp,client1,Domain1,keypoint,132.h5,147456,52,104,7154,0.00035264756944444444,0.0007052951388888889,0.048516167534722224,1.0,0.00726866088901314,0.0,1.0
polyp,client1,Domain1,keypoint,133.h5,147456,52,104,10251,0.00035264756944444444,0.0007052951388888889,0.06951904296875,1.0,0.005072675836503756,0.0,1.0
polyp,client1,Domain1,keypoint,135.h5,147456,52,100,21075,0.00035264756944444444,0.0006781684027777778,0.14292399088541666,1.0,0.0024673784104389087,0.019230769230769232,0.9807692307692307
polyp,client1,Domain1,keypoint,136.h5,147456,52,100,17836,0.00035264756944444444,0.0006781684027777778,0.12095811631944445,0.9807692307692307,0.002859385512446737,0.23076923076923078,0.75
polyp,client1,Domain1,keypoint,137.h5,147456,52,100,15523,0.00035264756944444444,0.0006781684027777778,0.10527208116319445,0.9807692307692307,0.0032854474006313215,0.23076923076923078,0.75
polyp,client1,Domain1,keypoint,138.h5,147456,52,104,23943,0.00035264756944444444,0.0007052951388888889,0.16237386067708334,1.0,0.002171824750448983,0.0,1.0
polyp,client1,Domain1,keypoint,139.h5,147456,52,104,27173,0.00035264756944444444,0.0007052951388888889,0.18427870008680555,1.0,0.0019136642991204504,0.0,1.0
polyp,client1,Domain1,keypoint,140.h5,147456,52,104,30396,0.00035264756944444444,0.0007052951388888889,0.20613606770833334,1.0,0.0017107514146598236,0.0,1.0
polyp,client1,Domain1,keypoint,141.h5,147456,52,104,38904,0.00035264756944444444,0.0007052951388888889,0.2638346354166667,1.0,0.0013366234834464323,0.0,1.0
polyp,client1,Domain1,keypoint,142.h5,147456,52,104,32756,0.00035264756944444444,0.0007052951388888889,0.2221408420138889,1.0,0.0015874954206862866,0.0,1.0
polyp,client1,Domain1,keypoint,143.h5,147456,52,104,6074,0.00035264756944444444,0.0007052951388888889,0.041191948784722224,1.0,0.008561080013170892,0.07692307692307693,0.9230769230769231
polyp,client1,Domain1,keypoint,144.h5,147456,52,104,22012,0.00035264756944444444,0.0007052951388888889,0.14927842881944445,1.0,0.002362347810285299,0.0,1.0
polyp,client1,Domain1,keypoint,145.h5,147456,52,104,30048,0.00035264756944444444,0.0007052951388888889,0.20377604166666666,1.0,0.0017305644302449414,0.0,1.0
polyp,client1,Domain1,keypoint,146.h5,147456,52,104,29912,0.00035264756944444444,0.0007052951388888889,0.2028537326388889,1.0,0.0017384327360256753,0.0,1.0
polyp,client1,Domain1,keypoint,147.h5,147456,52,104,18008,0.00035264756944444444,0.0007052951388888889,0.12212456597222222,1.0,0.0028876055086628164,0.0,1.0
polyp,client1,Domain1,keypoint,149.h5,147456,52,104,12272,0.00035264756944444444,0.0007052951388888889,0.0832248263888889,1.0,0.00423728813559322,0.0,1.0
polyp,client1,Domain1,keypoint,15.h5,147456,52,100,48220,0.00035264756944444444,0.0006781684027777778,0.3270128038194444,0.9807692307692307,0.0010576524263790957,0.23076923076923078,0.75
polyp,client1,Domain1,keypoint,150.h5,147456,52,104,11331,0.00035264756944444444,0.0007052951388888889,0.07684326171875,1.0,0.0045891801253199185,0.0,1.0
polyp,client1,Domain1,keypoint,151.h5,147456,52,104,9140,0.00035264756944444444,0.0007052951388888889,0.06198459201388889,1.0,0.0056892778993435445,0.07692307692307693,0.9230769230769231
polyp,client1,Domain1,keypoint,152.h5,147456,52,104,27602,0.00035264756944444444,0.0007052951388888889,0.1871880425347222,1.0,0.0018839214549670313,0.0,1.0
polyp,client1,Domain1,keypoint,153.h5,147456,52,104,8431,0.00035264756944444444,0.0007052951388888889,0.05717637803819445,1.0,0.006167714387379907,0.0,1.0
polyp,client1,Domain1,keypoint,155.h5,147456,52,104,2239,0.00035264756944444444,0.0007052951388888889,0.015184190538194444,1.0,0.023224653863331845,0.019230769230769232,0.9807692307692307
polyp,client1,Domain1,keypoint,156.h5,147456,52,104,6262,0.00035264756944444444,0.0007052951388888889,0.04246690538194445,1.0,0.00830405621207282,0.0,1.0
polyp,client1,Domain1,keypoint,157.h5,147456,52,104,10001,0.00035264756944444444,0.0007052951388888889,0.06782362196180555,1.0,0.0051994800519948,0.0,1.0
polyp,client1,Domain1,keypoint,158.h5,147456,52,104,5988,0.00035264756944444444,0.0007052951388888889,0.040608723958333336,1.0,0.008684034736138945,0.0,1.0
polyp,client1,Domain1,keypoint,159.h5,147456,52,104,2411,0.00035264756944444444,0.0007052951388888889,0.016350640190972224,1.0,0.021567814184985483,0.0,1.0
polyp,client1,Domain1,keypoint,16.h5,147456,52,100,10499,0.00035264756944444444,0.0006781684027777778,0.0712009006076389,0.9807692307692307,0.004857605486236784,0.23076923076923078,0.75
polyp,client1,Domain1,keypoint,160.h5,147456,52,104,10943,0.00035264756944444444,0.0007052951388888889,0.07421196831597222,1.0,0.004751896189344787,0.0,1.0
polyp,client1,Domain1,keypoint,161.h5,147456,52,104,4219,0.00035264756944444444,0.0007052951388888889,0.028611924913194444,1.0,0.012325195543967766,0.019230769230769232,0.9807692307692307
polyp,client1,Domain1,keypoint,162.h5,147456,52,104,6812,0.00035264756944444444,0.0007052951388888889,0.046196831597222224,1.0,0.007633587786259542,0.0,1.0
polyp,client1,Domain1,keypoint,164.h5,147456,52,104,4220,0.00035264756944444444,0.0007052951388888889,0.028618706597222224,1.0,0.012322274881516588,0.25,0.75
polyp,client1,Domain1,keypoint,165.h5,147456,52,104,9799,0.00035264756944444444,0.0007052951388888889,0.06645372178819445,1.0,0.005306663945300541,0.0,1.0
polyp,client1,Domain1,keypoint,167.h5,147456,52,104,4673,0.00035264756944444444,0.0007052951388888889,0.03169080946180555,1.0,0.011127755189385833,0.0,1.0
polyp,client1,Domain1,keypoint,168.h5,147456,65,169,6608,0.00044080946180555556,0.0011461046006944445,0.04481336805555555,0.8153846153846154,0.008020581113801453,0.015384615384615385,0.8
polyp,client1,Domain1,keypoint,169.h5,147456,52,104,8825,0.00035264756944444444,0.0007052951388888889,0.05984836154513889,1.0,0.005892351274787535,0.0,1.0
polyp,client1,Domain1,keypoint,17.h5,147456,52,100,19867,0.00035264756944444444,0.0006781684027777778,0.1347317165798611,0.9230769230769231,0.0024160668445160315,0.17307692307692307,0.75
polyp,client1,Domain1,keypoint,170.h5,147456,52,104,6224,0.00035264756944444444,0.0007052951388888889,0.04220920138888889,1.0,0.008354755784061696,0.0,1.0
polyp,client1,Domain1,keypoint,172.h5,147456,52,104,4155,0.00035264756944444444,0.0007052951388888889,0.028177897135416668,1.0,0.012515042117930204,0.0,1.0
polyp,client1,Domain1,keypoint,173.h5,147456,52,104,14526,0.00035264756944444444,0.0007052951388888889,0.0985107421875,1.0,0.0035797879664050667,0.0,1.0
polyp,client1,Domain1,keypoint,174.h5,147456,52,104,15434,0.00035264756944444444,0.0007052951388888889,0.10466851128472222,1.0,0.0033691849164182975,0.0,1.0
polyp,client1,Domain1,keypoint,175.h5,147456,52,92,20267,0.00035264756944444444,0.0006239149305555555,0.1374443901909722,1.0,0.0025657472738935213,0.0,1.0
polyp,client1,Domain1,keypoint,176.h5,147456,52,104,17038,0.00035264756944444444,0.0007052951388888889,0.11554633246527778,1.0,0.0030520014086160346,0.6538461538461539,0.34615384615384615
polyp,client1,Domain1,keypoint,177.h5,147456,52,100,10910,0.00035264756944444444,0.0006781684027777778,0.07398817274305555,1.0,0.004766269477543538,0.0,1.0
polyp,client1,Domain1,keypoint,178.h5,147456,52,104,567,0.00035264756944444444,0.0007052951388888889,0.00384521484375,1.0,0.09171075837742504,0.5,0.5
polyp,client1,Domain1,keypoint,18.h5,147456,52,100,15503,0.00035264756944444444,0.0006781684027777778,0.1051364474826389,0.9230769230769231,0.0030961749338837643,0.17307692307692307,0.75
polyp,client1,Domain1,keypoint,180.h5,147456,52,104,4523,0.00035264756944444444,0.0007052951388888889,0.030673556857638888,1.0,0.01149679416316604,0.0,1.0
polyp,client1,Domain1,keypoint,182.h5,147456,52,104,4681,0.00035264756944444444,0.0007052951388888889,0.031745062934027776,1.0,0.011108737449262978,0.0,1.0
polyp,client1,Domain1,keypoint,183.h5,147456,52,104,4360,0.00035264756944444444,0.0007052951388888889,0.029568142361111112,1.0,0.011926605504587157,0.0,1.0
polyp,client1,Domain1,keypoint,184.h5,147456,65,169,4219,0.00044080946180555556,0.0011461046006944445,0.028611924913194444,0.8307692307692308,0.012799241526428064,0.03076923076923077,0.8
polyp,client1,Domain1,keypoint,186.h5,147456,52,104,10862,0.00035264756944444444,0.0007052951388888889,0.07366265190972222,1.0,0.00478733198306021,0.0,1.0
polyp,client1,Domain1,keypoint,187.h5,147456,52,104,17496,0.00035264756944444444,0.0007052951388888889,0.11865234375,1.0,0.002972107910379515,0.0,1.0
polyp,client1,Domain1,keypoint,188.h5,147456,52,104,17635,0.00035264756944444444,0.0007052951388888889,0.1195949978298611,1.0,0.0029486815990927132,0.0,1.0
polyp,client1,Domain1,keypoint,189.h5,147456,52,104,6865,0.00035264756944444444,0.0007052951388888889,0.04655626085069445,1.0,0.007574654042243263,0.0,1.0
polyp,client1,Domain1,keypoint,19.h5,147456,52,100,24069,0.00035264756944444444,0.0006781684027777778,0.16322835286458334,0.9230769230769231,0.001994266483858906,0.17307692307692307,0.75
polyp,client1,Domain1,keypoint,190.h5,147456,52,104,4502,0.00035264756944444444,0.0007052951388888889,0.030531141493055556,1.0,0.011550422034651266,0.0,1.0
polyp,client1,Domain1,keypoint,192.h5,147456,52,104,1920,0.00035264756944444444,0.0007052951388888889,0.013020833333333334,1.0,0.027083333333333334,0.038461538461538464,0.9615384615384616
polyp,client1,Domain1,keypoint,193.h5,147456,52,104,3159,0.00035264756944444444,0.0007052951388888889,0.02142333984375,1.0,0.01646090534979424,0.0,1.0
polyp,client1,Domain1,keypoint,194.h5,147456,52,104,6389,0.00035264756944444444,0.0007052951388888889,0.043328179253472224,1.0,0.00813898888714979,0.0,1.0
polyp,client1,Domain1,keypoint,195.h5,147456,52,104,5802,0.00035264756944444444,0.0007052951388888889,0.039347330729166664,1.0,0.008962426749396759,0.0,1.0
polyp,client1,Domain1,keypoint,196.h5,147456,52,104,5835,0.00035264756944444444,0.0007052951388888889,0.039571126302083336,1.0,0.008911739502999142,0.0,1.0
polyp,client1,Domain1,keypoint,197.h5,147456,52,104,6275,0.00035264756944444444,0.0007052951388888889,0.04255506727430555,1.0,0.008286852589641434,0.019230769230769232,0.9807692307692307
polyp,client1,Domain1,keypoint,198.h5,147456,52,104,5946,0.00035264756944444444,0.0007052951388888889,0.040323893229166664,1.0,0.008745375042045072,0.0,1.0
polyp,client1,Domain1,keypoint,199.h5,147456,52,104,5833,0.00035264756944444444,0.0007052951388888889,0.039557562934027776,1.0,0.00891479513115035,0.0,1.0
polyp,client1,Domain1,keypoint,2.h5,147456,52,100,27316,0.00035264756944444444,0.0006781684027777778,0.1852484809027778,0.9230769230769231,0.0017572118904671254,0.17307692307692307,0.75
polyp,client1,Domain1,keypoint,20.h5,147456,52,100,24054,0.00035264756944444444,0.0006781684027777778,0.16312662760416666,1.0,0.0021618026107923837,0.38461538461538464,0.6153846153846154
polyp,client1,Domain1,keypoint,200.h5,147456,52,104,7766,0.00035264756944444444,0.0007052951388888889,0.052666558159722224,1.0,0.006695853721349472,0.0,1.0
polyp,client1,Domain1,keypoint,201.h5,147456,65,169,7864,0.00044080946180555556,0.0011461046006944445,0.05333116319444445,0.8307692307692308,0.006866734486266531,0.03076923076923077,0.8
polyp,client1,Domain1,keypoint,202.h5,147456,52,104,7276,0.00035264756944444444,0.0007052951388888889,0.04934353298611111,1.0,0.007146783947223749,0.0,1.0
polyp,client1,Domain1,keypoint,203.h5,147456,52,104,6650,0.00035264756944444444,0.0007052951388888889,0.045098198784722224,1.0,0.007819548872180452,0.25,0.75
polyp,client1,Domain1,keypoint,204.h5,147456,52,104,4686,0.00035264756944444444,0.0007052951388888889,0.031778971354166664,1.0,0.011096884336320957,0.11538461538461539,0.8846153846153846
polyp,client1,Domain1,keypoint,206.h5,147456,52,104,11524,0.00035264756944444444,0.0007052951388888889,0.0781521267361111,1.0,0.004512322110378341,0.11538461538461539,0.8846153846153846
polyp,client1,Domain1,keypoint,207.h5,147456,52,104,11630,0.00035264756944444444,0.0007052951388888889,0.07887098524305555,1.0,0.004471195184866724,0.3269230769230769,0.6730769230769231
polyp,client1,Domain1,keypoint,208.h5,147456,52,104,5548,0.00035264756944444444,0.0007052951388888889,0.03762478298611111,1.0,0.009372746935832732,0.038461538461538464,0.9615384615384616
polyp,client1,Domain1,keypoint,209.h5,147456,52,104,3783,0.00035264756944444444,0.0007052951388888889,0.025655110677083332,1.0,0.013745704467353952,0.28846153846153844,0.7115384615384616
polyp,client1,Domain1,keypoint,210.h5,147456,52,104,37421,0.00035264756944444444,0.0007052951388888889,0.2537773980034722,1.0,0.0013895940781913899,0.0,1.0
polyp,client1,Domain1,keypoint,211.h5,147456,52,104,28950,0.00035264756944444444,0.0007052951388888889,0.19632975260416666,1.0,0.0017962003454231434,0.0,1.0
polyp,client1,Domain1,keypoint,212.h5,147456,52,104,22742,0.00035264756944444444,0.0007052951388888889,0.1542290581597222,1.0,0.0022865183361181953,0.0,1.0
polyp,client1,Domain1,keypoint,213.h5,147456,65,169,21587,0.00044080946180555556,0.0011461046006944445,0.1463962131076389,0.8153846153846154,0.002455181359151341,0.015384615384615385,0.8
polyp,client1,Domain1,keypoint,214.h5,147456,65,169,14158,0.00044080946180555556,0.0011461046006944445,0.09601508246527778,0.8307692307692308,0.0038140980364458257,0.03076923076923077,0.8
polyp,client1,Domain1,keypoint,215.h5,147456,52,100,13598,0.00035264756944444444,0.0006781684027777778,0.09221733940972222,0.9230769230769231,0.003529930872187086,0.17307692307692307,0.75
polyp,client1,Domain1,keypoint,216.h5,147456,52,104,16386,0.00035264756944444444,0.0007052951388888889,0.11112467447916667,1.0,0.003173440742096912,0.0,1.0
polyp,client1,Domain1,keypoint,217.h5,147456,52,104,14765,0.00035264756944444444,0.0007052951388888889,0.1001315646701389,1.0,0.003521842194378598,0.0,1.0
polyp,client1,Domain1,keypoint,218.h5,147456,52,104,11495,0.00035264756944444444,0.0007052951388888889,0.07795545789930555,1.0,0.004523705959112658,0.0,1.0
polyp,client1,Domain1,keypoint,219.h5,147456,52,104,9403,0.00035264756944444444,0.0007052951388888889,0.06376817491319445,1.0,0.005530149952142933,0.0,1.0
polyp,client1,Domain1,keypoint,22.h5,147456,52,100,71430,0.00035264756944444444,0.0006781684027777778,0.4844156901041667,1.0,0.0007279854402911941,0.17307692307692307,0.8269230769230769
polyp,client1,Domain1,keypoint,220.h5,147456,52,104,6585,0.00035264756944444444,0.0007052951388888889,0.044657389322916664,1.0,0.007896735003796507,0.0,1.0
polyp,client1,Domain1,keypoint,221.h5,147456,52,104,5407,0.00035264756944444444,0.0007052951388888889,0.03666856553819445,1.0,0.009617162936933604,0.0,1.0
polyp,client1,Domain1,keypoint,222.h5,147456,52,104,4602,0.00035264756944444444,0.0007052951388888889,0.031209309895833332,1.0,0.011299435028248588,0.0,1.0
polyp,client1,Domain1,keypoint,223.h5,147456,52,104,4464,0.00035264756944444444,0.0007052951388888889,0.0302734375,1.0,0.011648745519713262,0.0,1.0
polyp,client1,Domain1,keypoint,224.h5,147456,52,104,3580,0.00035264756944444444,0.0007052951388888889,0.024278428819444444,1.0,0.01452513966480447,0.0,1.0
polyp,client1,Domain1,keypoint,225.h5,147456,52,104,4461,0.00035264756944444444,0.0007052951388888889,0.030253092447916668,1.0,0.01165657924232235,0.0,1.0
polyp,client1,Domain1,keypoint,226.h5,147456,52,103,6975,0.00035264756944444444,0.0006985134548611111,0.04730224609375,1.0,0.0074551971326164874,0.0,1.0
polyp,client1,Domain1,keypoint,227.h5,147456,52,104,4013,0.00035264756944444444,0.0007052951388888889,0.027214898003472224,1.0,0.01295788686768004,0.07692307692307693,0.9230769230769231
polyp,client1,Domain1,keypoint,228.h5,147456,52,104,11265,0.00035264756944444444,0.0007052951388888889,0.07639567057291667,1.0,0.00461606746560142,0.0,1.0
polyp,client1,Domain1,keypoint,229.h5,147456,52,104,11253,0.00035264756944444444,0.0007052951388888889,0.07631429036458333,1.0,0.00462098995823336,0.038461538461538464,0.9615384615384616
polyp,client1,Domain1,keypoint,23.h5,147456,52,100,35816,0.00035264756944444444,0.0006781684027777778,0.2428927951388889,0.9230769230769231,0.0013401831583649765,0.28846153846153844,0.6346153846153846
polyp,client1,Domain1,keypoint,230.h5,147456,52,104,29624,0.00035264756944444444,0.0007052951388888889,0.2009006076388889,1.0,0.0017553335133675399,0.0,1.0
polyp,client1,Domain1,keypoint,231.h5,147456,73,177,25622,0.0004950629340277778,0.0012003580729166667,0.1737603081597222,0.7671232876712328,0.0021856217313246428,0.0547945205479452,0.7123287671232876
polyp,client1,Domain1,keypoint,232.h5,147456,52,100,23794,0.00035264756944444444,0.0006781684027777778,0.16136338975694445,0.9807692307692307,0.002143397495166849,0.23076923076923078,0.75
polyp,client1,Domain1,keypoint,233.h5,147456,52,100,24405,0.00035264756944444444,0.0006781684027777778,0.16550699869791666,1.0,0.0021307109198934644,0.17307692307692307,0.8269230769230769
polyp,client1,Domain1,keypoint,234.h5,147456,52,100,21547,0.00035264756944444444,0.0006781684027777778,0.1461249457465278,1.0,0.0024133290017171764,0.17307692307692307,0.8269230769230769
polyp,client1,Domain1,keypoint,235.h5,147456,52,92,19053,0.00035264756944444444,0.0006239149305555555,0.12921142578125,1.0,0.0027292289928095314,0.0,1.0
polyp,client1,Domain1,keypoint,236.h5,147456,52,100,15415,0.00035264756944444444,0.0006781684027777778,0.10453965928819445,0.9230769230769231,0.0031138501459617254,0.17307692307692307,0.75
polyp,client1,Domain1,keypoint,237.h5,147456,52,104,18381,0.00035264756944444444,0.0007052951388888889,0.12465413411458333,1.0,0.0028290082150046244,0.0,1.0
polyp,client1,Domain1,keypoint,238.h5,147456,52,104,17576,0.00035264756944444444,0.0007052951388888889,0.11919487847222222,1.0,0.0029585798816568047,0.0,1.0
polyp,client1,Domain1,keypoint,239.h5,147456,52,104,17718,0.00035264756944444444,0.0007052951388888889,0.12015787760416667,1.0,0.0029348684953154985,0.0,1.0
polyp,client1,Domain1,keypoint,24.h5,147456,52,100,30194,0.00035264756944444444,0.0006781684027777778,0.2047661675347222,0.9038461538461539,0.00155660064913559,0.40384615384615385,0.5
polyp,client1,Domain1,keypoint,241.h5,147456,65,169,18557,0.00044080946180555556,0.0011461046006944445,0.1258477105034722,0.8307692307692308,0.002909953117421997,0.03076923076923077,0.8
polyp,client1,Domain1,keypoint,242.h5,147456,52,100,17539,0.00035264756944444444,0.0006781684027777778,0.11894395616319445,1.0,0.00296482125548777,0.0,1.0
polyp,client1,Domain1,keypoint,243.h5,147456,52,104,13505,0.00035264756944444444,0.0007052951388888889,0.0915866427951389,1.0,0.0038504257682339875,0.0,1.0
polyp,client1,Domain1,keypoint,244.h5,147456,52,104,12551,0.00035264756944444444,0.0007052951388888889,0.0851169162326389,1.0,0.0041430961676360446,0.0,1.0
polyp,client1,Domain1,keypoint,245.h5,147456,52,104,10480,0.00035264756944444444,0.0007052951388888889,0.0710720486111111,1.0,0.004961832061068702,0.07692307692307693,0.9230769230769231
polyp,client1,Domain1,keypoint,246.h5,147456,52,100,16385,0.00035264756944444444,0.0006781684027777778,0.1111178927951389,0.9423076923076923,0.0029905401281660055,0.4423076923076923,0.5
polyp,client1,Domain1,keypoint,247.h5,147456,52,100,20007,0.00035264756944444444,0.0006781684027777778,0.13568115234375,1.0,0.002599090318388564,0.0,1.0
polyp,client1,Domain1,keypoint,248.h5,147456,52,100,17822,0.00035264756944444444,0.0006781684027777778,0.12086317274305555,1.0,0.002917742116485243,0.0,1.0
polyp,client1,Domain1,keypoint,249.h5,147456,52,100,14228,0.00035264756944444444,0.0006781684027777778,0.09648980034722222,1.0,0.003654765251616531,0.0,1.0
polyp,client1,Domain1,keypoint,250.h5,147456,52,100,13565,0.00035264756944444444,0.0006781684027777778,0.09199354383680555,1.0,0.003833394765941762,0.0,1.0
polyp,client1,Domain1,keypoint,252.h5,147456,52,104,15125,0.00035264756944444444,0.0007052951388888889,0.1025729709201389,1.0,0.00343801652892562,0.0,1.0
polyp,client1,Domain1,keypoint,253.h5,147456,52,104,32897,0.00035264756944444444,0.0007052951388888889,0.22309705946180555,1.0,0.0015806912484421071,0.0,1.0
polyp,client1,Domain1,keypoint,254.h5,147456,52,100,31257,0.00035264756944444444,0.0006781684027777778,0.21197509765625,1.0,0.0016636273474741657,0.0,1.0
polyp,client1,Domain1,keypoint,255.h5,147456,52,100,28146,0.00035264756944444444,0.0006781684027777778,0.19087727864583334,1.0,0.001847509415192212,0.25,0.75
polyp,client1,Domain1,keypoint,256.h5,147456,52,100,29926,0.00035264756944444444,0.0006781684027777778,0.2029486762152778,0.9230769230769231,0.001603956425850431,0.17307692307692307,0.75
polyp,client1,Domain1,keypoint,257.h5,147456,52,104,35785,0.00035264756944444444,0.0007052951388888889,0.2426825629340278,1.0,0.0014531228168226911,0.0,1.0
polyp,client1,Domain1,keypoint,258.h5,147456,78,234,31626,0.0005289713541666666,0.0015869140625,0.2144775390625,0.717948717948718,0.0017706949977866313,0.05128205128205128,0.6666666666666666
polyp,client1,Domain1,keypoint,259.h5,147456,52,104,32355,0.00035264756944444444,0.0007052951388888889,0.21942138671875,1.0,0.0016071704527893678,0.0,1.0
