dataset,client,domain,assigned_key,file,total_px,ann_fg_px,ann_labeled_px,gt_fg_px,ann_fg_ratio,ann_labeled_ratio,gt_fg_ratio,ann_fg_inside_gt_ratio,gt_fg_covered_by_ann_ratio,ann_fg_boundary_ratio,ann_fg_core_ratio
faz,client1,Domain1,scribble_noisy,005_M_102.h5,65536,220,1491,1422,0.00335693359375,0.0227508544921875,0.021697998046875,1.0,0.15471167369901548,0.21363636363636362,0.7863636363636364
faz,client1,Domain1,scribble_noisy,005_N_13.h5,65536,159,1374,1047,0.0024261474609375,0.020965576171875,0.0159759521484375,1.0,0.1518624641833811,0.16352201257861634,0.8364779874213837
faz,client1,Domain1,scribble_noisy,006_M_103.h5,65536,113,1314,1471,0.0017242431640625,0.020050048828125,0.0224456787109375,1.0,0.07681849082256968,0.34513274336283184,0.6548672566371682
faz,client1,Domain1,scribble_noisy,006_N_14.h5,65536,215,1436,1473,0.0032806396484375,0.02191162109375,0.0224761962890625,1.0,0.14596062457569586,0.20465116279069767,0.7953488372093023
faz,client1,Domain1,scribble_noisy,007_D_104.h5,65536,184,1414,1889,0.0028076171875,0.021575927734375,0.0288238525390625,1.0,0.09740603493912123,0.391304347826087,0.6086956521739131
faz,client1,Domain1,scribble_noisy,007_M_104.h5,65536,185,1371,769,0.0028228759765625,0.0209197998046875,0.0117340087890625,1.0,0.24057217165149544,0.3675675675675676,0.6324324324324324
faz,client1,Domain1,scribble_noisy,008_D_105.h5,65536,84,236,2004,0.00128173828125,0.00360107421875,0.03057861328125,1.0,0.041916167664670656,0.39285714285714285,0.6071428571428571
faz,client1,Domain1,scribble_noisy,008_M_105.h5,65536,206,1396,799,0.003143310546875,0.02130126953125,0.0121917724609375,1.0,0.25782227784730916,0.49029126213592233,0.5097087378640777
faz,client1,Domain1,scribble_noisy,008_N_16.h5,65536,212,1411,906,0.00323486328125,0.0215301513671875,0.013824462890625,1.0,0.23399558498896247,0.5754716981132075,0.42452830188679247
faz,client1,Domain1,scribble_noisy,009_D_106.h5,65536,130,1395,1649,0.001983642578125,0.0212860107421875,0.0251617431640625,1.0,0.07883565797453002,0.046153846153846156,0.9538461538461539
faz,client1,Domain1,scribble_noisy,009_N_17.h5,65536,140,1383,1766,0.00213623046875,0.0211029052734375,0.026947021484375,1.0,0.07927519818799547,0.09285714285714286,0.9071428571428571
faz,client1,Domain1,scribble_noisy,010_D_107.h5,65536,174,1386,1355,0.002655029296875,0.021148681640625,0.0206756591796875,1.0,0.12841328413284134,0.4942528735632184,0.5057471264367817
faz,client1,Domain1,scribble_noisy,010_M_107.h5,65536,121,1350,2138,0.0018463134765625,0.020599365234375,0.032623291015625,1.0,0.05659494855004677,0.32231404958677684,0.6776859504132231
faz,client1,Domain1,scribble_noisy,010_N_18.h5,65536,147,1309,1885,0.0022430419921875,0.0199737548828125,0.0287628173828125,1.0,0.0779840848806366,0.40816326530612246,0.5918367346938775
faz,client1,Domain1,scribble_noisy,011_M_108.h5,65536,113,1330,1561,0.0017242431640625,0.020294189453125,0.0238189697265625,1.0,0.0723894939141576,0.4247787610619469,0.5752212389380531
faz,client1,Domain1,scribble_noisy,011_N_19.h5,65536,166,1429,1801,0.002532958984375,0.0218048095703125,0.0274810791015625,1.0,0.09217101610216547,0.3192771084337349,0.6807228915662651
faz,client1,Domain1,scribble_noisy,012_D_12.h5,65536,264,1561,2364,0.0040283203125,0.0238189697265625,0.03607177734375,1.0,0.1116751269035533,0.48863636363636365,0.5113636363636364
faz,client1,Domain1,scribble_noisy,012_M_109.h5,65536,154,1410,1581,0.002349853515625,0.021514892578125,0.0241241455078125,1.0,0.09740670461733081,0.4155844155844156,0.5844155844155844
faz,client1,Domain1,scribble_noisy,013_D_13.h5,65536,208,1459,2173,0.003173828125,0.0222625732421875,0.0331573486328125,1.0,0.09572020248504372,0.4375,0.5625
faz,client1,Domain1,scribble_noisy,013_M_11.h5,65536,264,1527,1497,0.0040283203125,0.0233001708984375,0.0228424072265625,1.0,0.17635270541082165,0.48484848484848486,0.5151515151515151
faz,client1,Domain1,scribble_noisy,013_N_20.h5,65536,238,1485,1508,0.003631591796875,0.0226593017578125,0.02301025390625,1.0,0.15782493368700265,0.3907563025210084,0.6092436974789915
faz,client1,Domain1,scribble_noisy,014_D_14.h5,65536,186,1400,1932,0.002838134765625,0.0213623046875,0.02947998046875,1.0,0.09627329192546584,0.3870967741935484,0.6129032258064516
faz,client1,Domain1,scribble_noisy,014_N_21.h5,65536,159,1360,1448,0.0024261474609375,0.020751953125,0.0220947265625,1.0,0.10980662983425414,0.6792452830188679,0.32075471698113206
faz,client1,Domain1,scribble_noisy,015_D_15.h5,65536,108,1319,1982,0.00164794921875,0.0201263427734375,0.030242919921875,1.0,0.054490413723511606,0.9907407407407407,0.009259259259259259
faz,client1,Domain1,scribble_noisy,015_M_13.h5,65536,93,1276,532,0.0014190673828125,0.01947021484375,0.00811767578125,1.0,0.17481203007518797,0.3763440860215054,0.6236559139784946
faz,client1,Domain1,scribble_noisy,015_N_22.h5,65536,191,1420,1624,0.0029144287109375,0.02166748046875,0.0247802734375,1.0,0.11761083743842364,0.418848167539267,0.581151832460733
faz,client1,Domain1,scribble_noisy,016_M_14.h5,65536,112,1371,1043,0.001708984375,0.0209197998046875,0.0159149169921875,1.0,0.10738255033557047,0.09821428571428571,0.9017857142857143
faz,client1,Domain1,scribble_noisy,016_N_23.h5,65536,207,1455,1711,0.0031585693359375,0.0222015380859375,0.0261077880859375,1.0,0.12098188194038574,0.42995169082125606,0.5700483091787439
faz,client1,Domain1,scribble_noisy,017_D_17.h5,65536,110,1370,1803,0.001678466796875,0.020904541015625,0.0275115966796875,1.0,0.06100942872989462,0.5818181818181818,0.41818181818181815
faz,client1,Domain1,scribble_noisy,017_M_15.h5,65536,176,1416,2174,0.002685546875,0.0216064453125,0.033172607421875,1.0,0.08095676172953081,0.5852272727272727,0.4147727272727273
faz,client1,Domain1,scribble_noisy,018_D_18.h5,65536,138,1315,1187,0.002105712890625,0.0200653076171875,0.0181121826171875,1.0,0.11625947767481044,0.2246376811594203,0.7753623188405797
faz,client1,Domain1,scribble_noisy,018_M_16.h5,65536,168,1410,2351,0.0025634765625,0.021514892578125,0.0358734130859375,1.0,0.07145895363675032,0.10714285714285714,0.8928571428571429
faz,client1,Domain1,scribble_noisy,018_N_25.h5,65536,156,1437,1957,0.00238037109375,0.0219268798828125,0.0298614501953125,1.0,0.0797138477261114,0.2564102564102564,0.7435897435897436
faz,client1,Domain1,scribble_noisy,019_D_19.h5,65536,175,1389,1494,0.0026702880859375,0.0211944580078125,0.022796630859375,1.0,0.11713520749665328,0.49714285714285716,0.5028571428571429
faz,client1,Domain1,scribble_noisy,019_N_26.h5,65536,253,1419,2030,0.0038604736328125,0.0216522216796875,0.030975341796875,1.0,0.12463054187192119,0.34782608695652173,0.6521739130434783
faz,client1,Domain1,scribble_noisy,020_D_2.h5,65536,89,1382,1458,0.0013580322265625,0.021087646484375,0.022247314453125,1.0,0.061042524005486966,0.8314606741573034,0.16853932584269662
faz,client1,Domain1,scribble_noisy,020_M_18.h5,65536,242,1539,1634,0.003692626953125,0.0234832763671875,0.024932861328125,1.0,0.1481028151774786,0.371900826446281,0.628099173553719
faz,client1,Domain1,scribble_noisy,020_N_27.h5,65536,134,1522,1920,0.002044677734375,0.023223876953125,0.029296875,1.0,0.06979166666666667,0.44776119402985076,0.5522388059701493
faz,client1,Domain1,scribble_noisy,021_D_20.h5,65536,272,1536,2724,0.004150390625,0.0234375,0.04156494140625,1.0,0.09985315712187959,0.33088235294117646,0.6691176470588235
faz,client1,Domain1,scribble_noisy,021_N_28.h5,65536,240,1528,1536,0.003662109375,0.0233154296875,0.0234375,1.0,0.15625,0.2833333333333333,0.7166666666666667
faz,client1,Domain1,scribble_noisy,022_D_21.h5,65536,285,1594,2340,0.0043487548828125,0.024322509765625,0.03570556640625,1.0,0.12179487179487179,0.312280701754386,0.6877192982456141
faz,client1,Domain1,scribble_noisy,022_M_2.h5,65536,236,1504,1807,0.00360107421875,0.02294921875,0.0275726318359375,1.0,0.1306032097399004,0.059322033898305086,0.940677966101695
faz,client1,Domain1,scribble_noisy,022_N_29.h5,65536,167,1414,1769,0.0025482177734375,0.021575927734375,0.0269927978515625,1.0,0.09440361786319955,0.5269461077844312,0.47305389221556887
faz,client1,Domain1,scribble_noisy,023_M_20.h5,65536,288,1554,1994,0.00439453125,0.023712158203125,0.030426025390625,1.0,0.1444332998996991,0.1875,0.8125
faz,client1,Domain1,scribble_noisy,023_N_3.h5,65536,255,1438,1085,0.0038909912109375,0.021942138671875,0.0165557861328125,1.0,0.2350230414746544,0.4823529411764706,0.5176470588235295
faz,client1,Domain1,scribble_noisy,024_D_23.h5,65536,212,1473,1822,0.00323486328125,0.0224761962890625,0.027801513671875,1.0,0.1163556531284303,0.24528301886792453,0.7547169811320755
faz,client1,Domain1,scribble_noisy,024_M_21.h5,65536,183,1423,1502,0.0027923583984375,0.0217132568359375,0.022918701171875,1.0,0.1218375499334221,0.4918032786885246,0.5081967213114754
faz,client1,Domain1,scribble_noisy,025_D_24.h5,65536,227,1516,3000,0.0034637451171875,0.02313232421875,0.0457763671875,1.0,0.07566666666666666,0.42290748898678415,0.5770925110132159
faz,client1,Domain1,scribble_noisy,025_M_22.h5,65536,140,1363,1364,0.00213623046875,0.0207977294921875,0.02081298828125,1.0,0.10263929618768329,0.2571428571428571,0.7428571428571429
faz,client1,Domain1,scribble_noisy,025_N_31.h5,65536,175,1345,1440,0.0026702880859375,0.0205230712890625,0.02197265625,1.0,0.12152777777777778,0.34285714285714286,0.6571428571428571
faz,client1,Domain1,scribble_noisy,026_D_25.h5,65536,171,1443,2831,0.0026092529296875,0.0220184326171875,0.0431976318359375,1.0,0.06040268456375839,0.672514619883041,0.32748538011695905
faz,client1,Domain1,scribble_noisy,026_N_32.h5,65536,261,1494,1611,0.0039825439453125,0.022796630859375,0.0245819091796875,1.0,0.16201117318435754,0.42911877394636017,0.5708812260536399
faz,client1,Domain1,scribble_noisy,027_D_26.h5,65536,122,1335,1107,0.001861572265625,0.0203704833984375,0.0168914794921875,1.0,0.1102077687443541,0.5983606557377049,0.4016393442622951
faz,client1,Domain1,scribble_noisy,027_M_24.h5,65536,238,1548,2306,0.003631591796875,0.02362060546875,0.035186767578125,1.0,0.10320901994796183,0.38235294117647056,0.6176470588235294
faz,client1,Domain1,scribble_noisy,027_N_33.h5,65536,269,1484,1829,0.0041046142578125,0.02264404296875,0.0279083251953125,1.0,0.14707490431930018,0.4758364312267658,0.5241635687732342
faz,client1,Domain1,scribble_noisy,028_M_25.h5,65536,220,1409,1037,0.00335693359375,0.0214996337890625,0.0158233642578125,1.0,0.21215043394406943,0.41818181818181815,0.5818181818181818
faz,client1,Domain1,scribble_noisy,028_N_34.h5,65536,98,1321,1247,0.001495361328125,0.0201568603515625,0.0190277099609375,1.0,0.07858861267040898,0.23469387755102042,0.7653061224489796
faz,client1,Domain1,scribble_noisy,029_D_28.h5,65536,132,1384,1538,0.00201416015625,0.0211181640625,0.023468017578125,1.0,0.0858257477243173,0.42424242424242425,0.5757575757575758
faz,client1,Domain1,scribble_noisy,029_M_26.h5,65536,242,1511,2242,0.003692626953125,0.0230560302734375,0.034210205078125,1.0,0.1079393398751115,0.17355371900826447,0.8264462809917356
faz,client1,Domain1,scribble_noisy,030_D_29.h5,65536,189,1454,1547,0.0028839111328125,0.022186279296875,0.0236053466796875,1.0,0.12217194570135746,0.6031746031746031,0.3968253968253968
faz,client1,Domain1,scribble_noisy,030_M_27.h5,65536,171,1382,1064,0.0026092529296875,0.021087646484375,0.0162353515625,1.0,0.16071428571428573,0.1695906432748538,0.8304093567251462
faz,client1,Domain1,scribble_noisy,030_N_36.h5,65536,94,1299,1472,0.001434326171875,0.0198211669921875,0.0224609375,1.0,0.06385869565217392,0.8085106382978723,0.19148936170212766
faz,client1,Domain1,scribble_noisy,031_D_3.h5,65536,127,1415,2288,0.0019378662109375,0.0215911865234375,0.034912109375,1.0,0.05550699300699301,0.2755905511811024,0.7244094488188977
faz,client1,Domain1,scribble_noisy,031_N_37.h5,65536,167,1428,1238,0.0025482177734375,0.02178955078125,0.018890380859375,1.0,0.13489499192245558,0.2694610778443114,0.7305389221556886
faz,client1,Domain1,scribble_noisy,032_D_30.h5,65536,354,1640,3097,0.005401611328125,0.0250244140625,0.0472564697265625,1.0,0.11430416532127866,0.11016949152542373,0.8898305084745762
faz,client1,Domain1,scribble_noisy,032_M_29.h5,65536,129,1347,1162,0.0019683837890625,0.0205535888671875,0.017730712890625,1.0,0.11101549053356283,0.3023255813953488,0.6976744186046512
faz,client1,Domain1,scribble_noisy,032_N_38.h5,65536,218,1430,1813,0.003326416015625,0.021820068359375,0.0276641845703125,1.0,0.1202426916712631,0.39908256880733944,0.6009174311926605
faz,client1,Domain1,scribble_noisy,033_M_3.h5,65536,103,1352,1550,0.0015716552734375,0.0206298828125,0.023651123046875,1.0,0.0664516129032258,0.4368932038834951,0.5631067961165048
faz,client1,Domain1,scribble_noisy,033_N_39.h5,65536,267,1520,1418,0.0040740966796875,0.023193359375,0.021636962890625,1.0,0.18829337094499296,0.43820224719101125,0.5617977528089888
faz,client1,Domain1,scribble_noisy,034_D_32.h5,65536,228,1542,2505,0.00347900390625,0.023529052734375,0.0382232666015625,1.0,0.09101796407185629,0.5131578947368421,0.4868421052631579
faz,client1,Domain1,scribble_noisy,034_M_30.h5,65536,63,1285,1247,0.0009613037109375,0.0196075439453125,0.0190277099609375,1.0,0.05052125100240577,0.031746031746031744,0.9682539682539683
faz,client1,Domain1,scribble_noisy,035_D_33.h5,65536,189,1433,2236,0.0028839111328125,0.0218658447265625,0.03411865234375,1.0,0.08452593917710197,0.5291005291005291,0.4708994708994709
faz,client1,Domain1,scribble_noisy,035_M_31.h5,65536,164,1342,1338,0.00250244140625,0.020477294921875,0.020416259765625,1.0,0.12257100149476831,0.4268292682926829,0.573170731707317
faz,client1,Domain1,scribble_noisy,035_N_40.h5,65536,176,1436,1980,0.002685546875,0.02191162109375,0.03021240234375,1.0,0.08888888888888889,0.3352272727272727,0.6647727272727273
faz,client1,Domain1,scribble_noisy,036_D_34.h5,65536,67,1325,1849,0.0010223388671875,0.0202178955078125,0.0282135009765625,1.0,0.03623580313683072,0.1044776119402985,0.8955223880597015
faz,client1,Domain1,scribble_noisy,036_N_41.h5,65536,136,1361,1540,0.0020751953125,0.0207672119140625,0.02349853515625,1.0,0.08831168831168831,0.5147058823529411,0.4852941176470588
faz,client1,Domain1,scribble_noisy,037_D_35.h5,65536,119,1391,2143,0.0018157958984375,0.0212249755859375,0.0326995849609375,1.0,0.055529631357909476,0.1092436974789916,0.8907563025210085
faz,client1,Domain1,scribble_noisy,037_M_33.h5,65536,186,1419,1676,0.002838134765625,0.0216522216796875,0.02557373046875,1.0,0.11097852028639618,0.22043010752688172,0.7795698924731183
faz,client1,Domain1,scribble_noisy,037_N_42.h5,65536,223,1474,1946,0.0034027099609375,0.022491455078125,0.029693603515625,1.0,0.11459403905447071,0.7219730941704036,0.27802690582959644
faz,client1,Domain1,scribble_noisy,038_M_34.h5,65536,332,1585,1819,0.00506591796875,0.0241851806640625,0.0277557373046875,1.0,0.18251786695986805,0.4006024096385542,0.5993975903614458
faz,client1,Domain1,scribble_noisy,038_N_43.h5,65536,258,1593,2009,0.003936767578125,0.0243072509765625,0.0306549072265625,1.0,0.12842210054753608,0.4263565891472868,0.5736434108527132
faz,client1,Domain1,scribble_noisy,039_D_37.h5,65536,103,1322,1527,0.0015716552734375,0.020172119140625,0.0233001708984375,1.0,0.06745252128356254,0.34951456310679613,0.6504854368932039
faz,client1,Domain1,scribble_noisy,039_M_35.h5,65536,219,1446,1841,0.0033416748046875,0.022064208984375,0.0280914306640625,1.0,0.11895708853883759,0.2511415525114155,0.7488584474885844
faz,client1,Domain1,scribble_noisy,040_D_38.h5,65536,144,1324,943,0.002197265625,0.02020263671875,0.0143890380859375,1.0,0.15270413573700956,0.0,1.0
faz,client1,Domain1,scribble_noisy,040_M_36.h5,65536,262,1444,1834,0.003997802734375,0.02203369140625,0.027984619140625,1.0,0.14285714285714285,0.30916030534351147,0.6908396946564885
faz,client1,Domain1,scribble_noisy,040_N_45.h5,65536,237,1485,1959,0.0036163330078125,0.0226593017578125,0.0298919677734375,1.0,0.12098009188361408,0.43037974683544306,0.569620253164557
faz,client1,Domain1,scribble_noisy,041_D_39.h5,65536,238,1503,1762,0.003631591796875,0.0229339599609375,0.026885986328125,1.0,0.13507377979568672,0.6554621848739496,0.3445378151260504
faz,client1,Domain1,scribble_noisy,041_M_37.h5,65536,262,1463,1883,0.003997802734375,0.0223236083984375,0.0287322998046875,1.0,0.13913967073818376,0.5038167938931297,0.4961832061068702
faz,client1,Domain1,scribble_noisy,042_D_4.h5,65536,228,1550,3158,0.00347900390625,0.023651123046875,0.048187255859375,1.0,0.07219759341355288,0.15789473684210525,0.8421052631578947
faz,client1,Domain1,scribble_noisy,042_M_38.h5,65536,161,1411,1622,0.0024566650390625,0.0215301513671875,0.024749755859375,1.0,0.09926017262638717,0.39751552795031053,0.6024844720496895
faz,client1,Domain1,scribble_noisy,042_N_47.h5,65536,205,1473,1727,0.0031280517578125,0.0224761962890625,0.0263519287109375,1.0,0.11870295309785756,0.2682926829268293,0.7317073170731707
faz,client1,Domain1,scribble_noisy,043_D_40.h5,65536,94,1351,1861,0.001434326171875,0.0206146240234375,0.0283966064453125,1.0,0.05051047823750672,0.7553191489361702,0.24468085106382978
faz,client1,Domain1,scribble_noisy,043_N_48.h5,65536,189,1392,1321,0.0028839111328125,0.021240234375,0.0201568603515625,1.0,0.14307342922028765,0.4021164021164021,0.5978835978835979
faz,client1,Domain1,scribble_noisy,044_D_41.h5,65536,243,1563,2881,0.0037078857421875,0.0238494873046875,0.0439605712890625,1.0,0.08434571329399514,0.34156378600823045,0.6584362139917695
faz,client1,Domain1,scribble_noisy,044_M_4.h5,65536,236,1529,1817,0.00360107421875,0.0233306884765625,0.0277252197265625,1.0,0.1298844248761695,0.3432203389830508,0.6567796610169492
faz,client1,Domain1,scribble_noisy,044_N_49.h5,65536,160,1401,1282,0.00244140625,0.0213775634765625,0.019561767578125,1.0,0.12480499219968799,0.3375,0.6625
faz,client1,Domain1,scribble_noisy,045_M_40.h5,65536,200,1310,804,0.0030517578125,0.019989013671875,0.01226806640625,1.0,0.24875621890547264,0.515,0.485
faz,client1,Domain1,scribble_noisy,045_N_5.h5,65536,232,1421,964,0.0035400390625,0.0216827392578125,0.01470947265625,1.0,0.24066390041493776,0.7370689655172413,0.2629310344827586
faz,client1,Domain1,scribble_noisy,046_D_43.h5,65536,217,357,2825,0.0033111572265625,0.0054473876953125,0.0431060791015625,1.0,0.0768141592920354,0.5622119815668203,0.4377880184331797
faz,client1,Domain1,scribble_noisy,046_M_41.h5,65536,88,1391,2107,0.0013427734375,0.0212249755859375,0.0321502685546875,1.0,0.041765543426673,0.4772727272727273,0.5227272727272727
faz,client1,Domain1,scribble_noisy,047_D_44.h5,65536,149,1351,3483,0.0022735595703125,0.0206146240234375,0.0531463623046875,1.0,0.04277921332184898,0.6174496644295302,0.3825503355704698
faz,client1,Domain1,scribble_noisy,047_M_42.h5,65536,182,1485,2516,0.002777099609375,0.0226593017578125,0.03839111328125,1.0,0.07233704292527822,0.3241758241758242,0.6758241758241759
faz,client1,Domain1,scribble_noisy,047_N_51.h5,65536,151,1482,3405,0.0023040771484375,0.022613525390625,0.0519561767578125,1.0,0.04434654919236417,0.2847682119205298,0.7152317880794702
faz,client1,Domain1,scribble_noisy,048_D_45.h5,65536,155,1382,2205,0.0023651123046875,0.021087646484375,0.0336456298828125,1.0,0.07029478458049887,0.38064516129032255,0.6193548387096774
faz,client1,Domain1,scribble_noisy,048_N_52.h5,65536,191,1433,1244,0.0029144287109375,0.0218658447265625,0.01898193359375,1.0,0.1535369774919614,0.36649214659685864,0.6335078534031413
faz,client1,Domain1,scribble_noisy,049_D_46.h5,65536,218,1489,1930,0.003326416015625,0.0227203369140625,0.029449462890625,1.0,0.11295336787564766,0.4036697247706422,0.5963302752293578
faz,client1,Domain1,scribble_noisy,049_M_44.h5,65536,130,1348,1515,0.001983642578125,0.02056884765625,0.0231170654296875,1.0,0.0858085808580858,0.5615384615384615,0.43846153846153846
faz,client1,Domain1,scribble_noisy,049_N_53.h5,65536,222,1388,1022,0.003387451171875,0.02117919921875,0.015594482421875,1.0,0.2172211350293542,0.26126126126126126,0.7387387387387387
faz,client1,Domain1,scribble_noisy,050_M_45.h5,65536,190,1350,1290,0.002899169921875,0.020599365234375,0.019683837890625,1.0,0.14728682170542637,0.4052631578947368,0.5947368421052631
faz,client1,Domain1,scribble_noisy,050_N_54.h5,65536,186,1360,1105,0.002838134765625,0.020751953125,0.0168609619140625,1.0,0.16832579185520363,0.6505376344086021,0.34946236559139787
faz,client1,Domain1,scribble_noisy,051_D_48.h5,65536,127,1376,1878,0.0019378662109375,0.02099609375,0.028656005859375,1.0,0.06762513312034078,0.4094488188976378,0.5905511811023622
faz,client1,Domain1,scribble_noisy,051_M_46.h5,65536,157,1353,1098,0.0023956298828125,0.0206451416015625,0.016754150390625,1.0,0.1429872495446266,0.5159235668789809,0.4840764331210191
faz,client1,Domain1,scribble_noisy,052_D_49.h5,65536,133,1421,2997,0.0020294189453125,0.0216827392578125,0.0457305908203125,1.0,0.04437771104437771,0.17293233082706766,0.8270676691729323
faz,client1,Domain1,scribble_noisy,052_M_47.h5,65536,105,1318,2161,0.0016021728515625,0.020111083984375,0.0329742431640625,1.0,0.048588616381304954,0.10476190476190476,0.8952380952380953
faz,client1,Domain1,scribble_noisy,052_N_56.h5,65536,173,1434,2031,0.0026397705078125,0.021881103515625,0.0309906005859375,1.0,0.08517971442639094,0.1329479768786127,0.8670520231213873
faz,client1,Domain1,scribble_noisy,053_D_5.h5,65536,283,1502,1975,0.0043182373046875,0.022918701171875,0.0301361083984375,1.0,0.14329113924050632,0.5406360424028268,0.45936395759717313
faz,client1,Domain1,scribble_noisy,053_N_57.h5,65536,274,1465,1552,0.004180908203125,0.0223541259765625,0.023681640625,1.0,0.17654639175257733,0.6313868613138686,0.3686131386861314
faz,client1,Domain1,scribble_noisy,054_D_50.h5,65536,335,1655,3138,0.0051116943359375,0.0252532958984375,0.047882080078125,1.0,0.10675589547482472,0.43283582089552236,0.5671641791044776
faz,client1,Domain1,scribble_noisy,054_M_49.h5,65536,171,1411,1479,0.0026092529296875,0.0215301513671875,0.0225677490234375,1.0,0.11561866125760649,0.4502923976608187,0.5497076023391813
faz,client1,Domain1,scribble_noisy,054_N_58.h5,65536,174,1485,2183,0.002655029296875,0.0226593017578125,0.0333099365234375,1.0,0.07970682546953733,0.1839080459770115,0.8160919540229885
faz,client1,Domain1,scribble_noisy,055_M_5.h5,65536,195,1407,2122,0.0029754638671875,0.0214691162109375,0.032379150390625,1.0,0.09189443920829406,0.4307692307692308,0.5692307692307692
faz,client1,Domain1,scribble_noisy,055_N_59.h5,65536,231,1523,1998,0.0035247802734375,0.0232391357421875,0.030487060546875,1.0,0.11561561561561562,0.23376623376623376,0.7662337662337663
faz,client1,Domain1,scribble_noisy,056_D_52.h5,65536,200,1601,3475,0.0030517578125,0.0244293212890625,0.0530242919921875,1.0,0.05755395683453238,0.495,0.505
faz,client1,Domain1,scribble_noisy,056_M_50.h5,65536,182,1438,1214,0.002777099609375,0.021942138671875,0.018524169921875,1.0,0.14991762767710048,0.21428571428571427,0.7857142857142857
faz,client1,Domain1,scribble_noisy,057_D_53.h5,65536,210,1416,1516,0.003204345703125,0.0216064453125,0.02313232421875,1.0,0.13852242744063326,0.49047619047619045,0.5095238095238095
faz,client1,Domain1,scribble_noisy,057_M_51.h5,65536,113,1320,1772,0.0017242431640625,0.0201416015625,0.02703857421875,1.0,0.06376975169300225,0.6106194690265486,0.3893805309734513
faz,client1,Domain1,scribble_noisy,057_N_60.h5,65536,178,1460,2050,0.002716064453125,0.02227783203125,0.031280517578125,1.0,0.08682926829268292,0.5561797752808989,0.4438202247191011
faz,client1,Domain1,scribble_noisy,058_D_54.h5,65536,147,1447,1937,0.0022430419921875,0.0220794677734375,0.0295562744140625,1.0,0.07589055240061951,0.3673469387755102,0.6326530612244898
faz,client1,Domain1,scribble_noisy,058_N_61.h5,65536,121,1315,1642,0.0018463134765625,0.0200653076171875,0.025054931640625,1.0,0.07369062119366626,0.5867768595041323,0.4132231404958678
faz,client1,Domain1,scribble_noisy,059_D_55.h5,65536,244,1443,1851,0.00372314453125,0.0220184326171875,0.0282440185546875,1.0,0.1318206374932469,0.5286885245901639,0.4713114754098361
faz,client1,Domain1,scribble_noisy,059_M_53.h5,65536,165,1431,1716,0.0025177001953125,0.0218353271484375,0.02618408203125,1.0,0.09615384615384616,0.5757575757575758,0.42424242424242425
faz,client1,Domain1,scribble_noisy,059_N_62.h5,65536,303,1512,1876,0.0046234130859375,0.0230712890625,0.02862548828125,1.0,0.1615138592750533,0.29372937293729373,0.7062706270627063
faz,client1,Domain1,scribble_noisy,060_M_54.h5,65536,234,1500,2332,0.003570556640625,0.02288818359375,0.03558349609375,1.0,0.10034305317324185,0.3717948717948718,0.6282051282051282
faz,client1,Domain1,scribble_noisy,060_N_63.h5,65536,143,1422,1827,0.0021820068359375,0.021697998046875,0.0278778076171875,1.0,0.07827038861521621,0.20279720279720279,0.7972027972027972
faz,client1,Domain1,scribble_noisy,061_D_57.h5,65536,163,1614,2065,0.0024871826171875,0.024627685546875,0.0315093994140625,1.0,0.07893462469733656,0.018404907975460124,0.9815950920245399
