dataset,client,domain,assigned_key,file,total_px,ann_fg_px,ann_labeled_px,gt_fg_px,ann_fg_ratio,ann_labeled_ratio,gt_fg_ratio,ann_fg_inside_gt_ratio,gt_fg_covered_by_ann_ratio,ann_fg_boundary_ratio,ann_fg_core_ratio
odoc,client1,Domain1,scribble,ndrishtiGS_008.h5,147456,1820,4353,21181,0.012342664930555556,0.029520670572916668,0.1436428493923611,1.0,0.08592606581370096,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_017.h5,147456,1633,4154,20690,0.011074490017361112,0.028171115451388888,0.1403130425347222,1.0,0.07892701788303529,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_018.h5,147456,1747,4241,19243,0.011847601996527778,0.028761121961805556,0.1304999457465278,1.0,0.090786259938679,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_033.h5,147456,3213,5876,31678,0.02178955078125,0.039849175347222224,0.21483018663194445,1.0,0.10142685775617148,0.017429193899782137,0.9825708061002179
odoc,client1,Domain1,scribble,ndrishtiGS_035.h5,147456,2687,5233,24291,0.018222384982638888,0.03548855251736111,0.16473388671875,1.0,0.11061710098390351,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_036.h5,147456,2861,5520,28806,0.019402398003472224,0.037434895833333336,0.19535319010416666,1.0,0.09931958619732001,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_037.h5,147456,2338,4876,21253,0.015855577256944444,0.03306749131944445,0.1441311306423611,1.0,0.11000799887074766,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_041.h5,147456,2386,5027,27400,0.016181098090277776,0.03409152560763889,0.1858181423611111,1.0,0.08708029197080291,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_042.h5,147456,2049,4645,25250,0.013895670572916666,0.031500922309027776,0.1712375217013889,1.0,0.08114851485148515,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_046.h5,147456,1716,4260,20447,0.011637369791666666,0.028889973958333332,0.1386650933159722,1.0,0.08392429207218663,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_047.h5,147456,1620,4100,19557,0.010986328125,0.027804904513888888,0.13262939453125,1.0,0.08283479061205706,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_057.h5,147456,1872,4325,17914,0.0126953125,0.029330783420138888,0.1214870876736111,1.0,0.10449927431059507,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_089.h5,147456,1780,4350,21856,0.012071397569444444,0.029500325520833332,0.1482204861111111,1.0,0.08144216691068815,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_090.h5,147456,1748,4333,22352,0.011854383680555556,0.029385036892361112,0.1515842013888889,1.0,0.07820329277022191,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_092.h5,147456,1939,4544,23070,0.013149685329861112,0.030815972222222224,0.15645345052083334,1.0,0.08404854789770265,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_094.h5,147456,1408,3880,18673,0.009548611111111112,0.026312934027777776,0.12663438585069445,1.0,0.07540298827183634,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_098.h5,147456,2421,5082,28493,0.01641845703125,0.034464518229166664,0.1932305230034722,1.0,0.08496823781279612,0.0,1.0
odoc,client1,Domain1,scribble,ndrishtiGS_101.h5,147456,1420,3864,17020,0.009629991319444444,0.026204427083333332,0.11542426215277778,1.0,0.08343125734430082,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-1-L.h5,147456,1299,3069,14807,0.008809407552083334,0.02081298828125,0.10041639539930555,1.0,0.08772877692983048,0.022324865280985373,0.9776751347190146
odoc,client2,Domain2,scribble_noisy,G-10-L.h5,147456,1170,2956,12715,0.0079345703125,0.020046657986111112,0.08622911241319445,1.0,0.09201730239874165,0.019658119658119658,0.9803418803418803
odoc,client2,Domain2,scribble_noisy,G-11-R.h5,147456,1217,2976,14388,0.008253309461805556,0.020182291666666668,0.09757486979166667,1.0,0.08458437586877954,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-12-L.h5,147456,1280,3047,17119,0.008680555555555556,0.020663791232638888,0.11609564887152778,1.0,0.07477072258893627,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-13-R.h5,147456,1185,2817,10338,0.008036295572916666,0.01910400390625,0.07010904947916667,1.0,0.11462565293093442,0.005063291139240506,0.9949367088607595
odoc,client2,Domain2,scribble_noisy,G-14-R.h5,147456,1923,3911,28482,0.013041178385416666,0.026523166232638888,0.19315592447916666,1.0,0.06751632610069518,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-15-L.h5,147456,1683,3581,20210,0.01141357421875,0.024285210503472224,0.1370578342013889,1.0,0.08327560613557644,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-16-R.h5,147456,1558,3268,16401,0.010565863715277778,0.022162543402777776,0.11122639973958333,1.0,0.09499420767026401,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-17-L.h5,147456,1247,3057,19034,0.008456759982638888,0.020731608072916668,0.1290825737847222,0.9927826784282278,0.06504150467584323,0.1090617481956696,0.8837209302325582
odoc,client2,Domain2,scribble_noisy,G-18-R.h5,147456,1069,2744,10285,0.007249620225694444,0.018608940972222224,0.06974962022569445,1.0,0.10393777345649004,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-19-R.h5,147456,1036,2758,14679,0.007025824652777778,0.018703884548611112,0.09954833984375,1.0,0.07057701478302336,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-20-L.h5,147456,1131,2917,15816,0.007670084635416667,0.019782172309027776,0.10725911458333333,1.0,0.07150986342943855,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-21-R.h5,147456,1453,3045,18945,0.009853786892361112,0.020650227864583332,0.12847900390625,1.0,0.07669569807337029,0.02752924982794219,0.9724707501720579
odoc,client2,Domain2,scribble_noisy,G-3-R.h5,147456,1097,2814,13767,0.007439507378472222,0.019083658854166668,0.09336344401041667,1.0,0.07968330064647346,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-32-L.h5,147456,1362,3134,18685,0.009236653645833334,0.021253797743055556,0.1267157660590278,1.0,0.07289269467487289,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-33-R.h5,147456,1146,2999,13999,0.007771809895833333,0.020338270399305556,0.0949367947048611,1.0,0.08186299021358669,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-34-L.h5,147456,1151,2891,11658,0.007805718315972222,0.019605848524305556,0.07906087239583333,1.0,0.0987304855035169,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-35-R.h5,147456,1430,3206,16380,0.009697808159722222,0.021742078993055556,0.111083984375,1.0,0.0873015873015873,0.0034965034965034965,0.9965034965034965
odoc,client2,Domain2,scribble_noisy,G-36-R.h5,147456,985,2685,14700,0.006679958767361111,0.018208821614583332,0.09969075520833333,1.0,0.06700680272108843,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-37-R.h5,147456,1285,3023,12725,0.008714463975694444,0.020501030815972224,0.08629692925347222,1.0,0.10098231827111984,0.2357976653696498,0.7642023346303501
odoc,client2,Domain2,scribble_noisy,G-38-L.h5,147456,1536,3338,15572,0.010416666666666666,0.022637261284722224,0.10560438368055555,1.0,0.09863858207038274,0.14973958333333334,0.8502604166666666
odoc,client2,Domain2,scribble_noisy,G-39-L.h5,147456,1603,3322,15300,0.010871039496527778,0.022528754340277776,0.103759765625,1.0,0.10477124183006536,0.0941983780411728,0.9058016219588272
odoc,client2,Domain2,scribble_noisy,G-4-L.h5,147456,669,2335,10566,0.004536946614583333,0.015835232204861112,0.0716552734375,0.9835575485799701,0.06227522241150861,0.09865470852017937,0.8849028400597907
odoc,client2,Domain2,scribble_noisy,G-5-R.h5,147456,823,2447,8730,0.005581325954861111,0.016594780815972224,0.0592041015625,1.0,0.09427262313860252,0.038882138517618466,0.9611178614823815
odoc,client2,Domain2,scribble_noisy,G-6-L.h5,147456,2018,3913,22213,0.013685438368055556,0.026536729600694444,0.1506415473090278,1.0,0.09084770179624545,0.15609514370664024,0.8439048562933598
odoc,client2,Domain2,scribble_noisy,G-7-L.h5,147456,891,2724,13159,0.00604248046875,0.018473307291666668,0.08924018012152778,1.0,0.06771031233376397,0.0,1.0
odoc,client2,Domain2,scribble_noisy,G-8-R.h5,147456,2031,3686,23593,0.013773600260416666,0.024997287326388888,0.1600002712673611,0.9857213195470211,0.0848556775314712,0.18906942392909898,0.7966518956179222
odoc,client2,Domain2,scribble_noisy,G-9-R.h5,147456,1476,3262,12535,0.010009765625,0.022121853298611112,0.08500840928819445,1.0,0.11775029916234543,0.28116531165311653,0.7188346883468835
odoc,client2,Domain2,scribble_noisy,N-10-R.h5,147456,1068,2814,15336,0.007242838541666667,0.019083658854166668,0.10400390625,1.0,0.06964006259780908,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-11-L.h5,147456,1051,2754,13401,0.007127549913194444,0.0186767578125,0.09088134765625,1.0,0.0784269830609656,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-12-R.h5,147456,1117,2853,14449,0.007575141059027778,0.01934814453125,0.0979885525173611,1.0,0.0773063879853277,0.08325872873769025,0.9167412712623098
odoc,client2,Domain2,scribble_noisy,N-13-L.h5,147456,1162,2921,17387,0.007880316840277778,0.019809299045138888,0.11791314019097222,1.0,0.06683154080634957,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-14-R.h5,147456,1326,3185,17231,0.008992513020833334,0.021599663628472224,0.1168551974826389,1.0,0.07695432650455575,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-16-R.h5,147456,1121,2887,17050,0.007602267795138889,0.019578721788194444,0.1156277126736111,1.0,0.06574780058651027,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-24-R.h5,147456,1060,2319,19389,0.007188585069444444,0.015726725260416668,0.13149007161458334,1.0,0.054670173809892204,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-25-L.h5,147456,1035,2793,14977,0.00701904296875,0.018941243489583332,0.10156928168402778,1.0,0.06910596247579621,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-26-R.h5,147456,1156,2958,15365,0.007839626736111112,0.020060221354166668,0.10420057508680555,1.0,0.0752359258054019,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-27-L.h5,147456,1191,2848,13565,0.008076985677083334,0.019314236111111112,0.09199354383680555,1.0,0.0877994839660892,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-5-L.h5,147456,853,2520,12635,0.005784776475694444,0.01708984375,0.08568657769097222,1.0,0.06751088246933122,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-52-R.h5,147456,1142,2920,15566,0.007744683159722222,0.019802517361111112,0.1055636935763889,1.0,0.0733650263394578,0.03415061295971979,0.9658493870402802
odoc,client2,Domain2,scribble_noisy,N-53-L.h5,147456,1228,2994,19114,0.008327907986111112,0.020304361979166668,0.12962510850694445,1.0,0.06424610233336821,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-54-R.h5,147456,1367,3165,19811,0.009270562065972222,0.021464029947916668,0.13435194227430555,1.0,0.06900206955731664,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-55-L.h5,147456,918,2589,9192,0.0062255859375,0.017557779947916668,0.062337239583333336,1.0,0.09986945169712794,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-56-R.h5,147456,954,2600,9221,0.0064697265625,0.017632378472222224,0.0625339084201389,1.0,0.10345949463181868,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-58-R.h5,147456,1155,2817,14669,0.007832845052083334,0.01910400390625,0.09948052300347222,1.0,0.07873747358374804,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-59-L.h5,147456,830,2459,10491,0.005628797743055556,0.016676161024305556,0.07114664713541667,1.0,0.07911543227528357,0.09156626506024096,0.908433734939759
odoc,client2,Domain2,scribble_noisy,N-6-R.h5,147456,763,2402,13718,0.005174424913194444,0.016289605034722224,0.09303114149305555,1.0,0.05562035282111095,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-61-L.h5,147456,817,2473,10360,0.005540635850694444,0.016771104600694444,0.07025824652777778,1.0,0.07886100386100386,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-62-R.h5,147456,926,2724,12618,0.006279839409722222,0.018473307291666668,0.0855712890625,1.0,0.07338722459977809,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-63-L.h5,147456,1189,2900,15346,0.008063422309027778,0.019666883680555556,0.10407172309027778,1.0,0.07747947347843086,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-64-R.h5,147456,1280,3057,16045,0.008680555555555556,0.020731608072916668,0.10881212022569445,1.0,0.07977563103770645,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-65-L.h5,147456,993,2640,18796,0.006734212239583333,0.017903645833333332,0.1274685329861111,1.0,0.05283038944456267,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-66-R.h5,147456,861,2440,16120,0.005839029947916667,0.016547309027777776,0.10932074652777778,1.0,0.053411910669975186,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-67-L.h5,147456,920,2700,11333,0.006239149305555556,0.018310546875,0.07685682508680555,1.0,0.08117885820171182,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-68-R.h5,147456,973,2817,12274,0.006598578559027778,0.01910400390625,0.08323838975694445,1.0,0.0792732605507577,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-69-L.h5,147456,807,2477,10801,0.005472819010416667,0.016798231336805556,0.07324896918402778,1.0,0.07471530413850569,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-7-L.h5,147456,1212,3077,15689,0.008219401041666666,0.020867241753472224,0.10639784071180555,1.0,0.0772515775384027,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-70-R.h5,147456,578,2295,8686,0.003919813368055556,0.01556396484375,0.058905707465277776,1.0,0.06654386368869446,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-71-L.h5,147456,1130,2861,13427,0.007663302951388889,0.019402398003472224,0.09105767144097222,1.0,0.08415878453861622,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-72-R.h5,147456,1186,2947,12086,0.008043077256944444,0.019985622829861112,0.08196343315972222,1.0,0.09813006784709581,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-73-R.h5,147456,802,2511,11437,0.005438910590277778,0.01702880859375,0.07756212022569445,1.0,0.07012328407799248,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-74-L.h5,147456,851,2692,12647,0.005771213107638889,0.018256293402777776,0.08576795789930555,1.0,0.06728868506365146,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-75-R.h5,147456,934,2660,14498,0.006334092881944444,0.018039279513888888,0.09832085503472222,1.0,0.06442267899020554,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-76-R.h5,147456,898,2633,12666,0.006089952256944444,0.017856174045138888,0.08589680989583333,0.9966592427616926,0.07066161376914575,0.15256124721603564,0.844097995545657
odoc,client2,Domain2,scribble_noisy,N-79-L.h5,147456,902,2485,12277,0.006117078993055556,0.016852484809027776,0.08325873480902778,1.0,0.07347071760202004,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-8-L.h5,147456,860,2574,14287,0.005832248263888889,0.0174560546875,0.0968899197048611,1.0,0.060194582487576115,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-80-R.h5,147456,918,2688,12614,0.0062255859375,0.018229166666666668,0.0855441623263889,1.0,0.07277628032345014,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-81-L.h5,147456,1271,3071,17078,0.008619520399305556,0.020826551649305556,0.1158175998263889,1.0,0.07442323457079283,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-82-R.h5,147456,1311,3193,18990,0.008890787760416666,0.021653917100694444,0.1287841796875,1.0,0.06903633491311216,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-83-L.h5,147456,1165,2977,18682,0.007900661892361112,0.020189073350694444,0.12669542100694445,1.0,0.06235949041858473,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-84-R.h5,147456,1175,2996,15843,0.007968478732638888,0.020317925347222224,0.10744222005208333,1.0,0.07416524648109575,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-85-L.h5,147456,875,2494,12461,0.005933973524305556,0.016913519965277776,0.0845065646701389,1.0,0.07021908354064682,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-86-R.h5,147456,883,2610,8986,0.005988226996527778,0.0177001953125,0.06094021267361111,1.0,0.09826396616959715,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-87-L.h5,147456,664,2387,8501,0.004503038194444444,0.016187879774305556,0.05765109592013889,1.0,0.07810845782849077,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-88-R.h5,147456,750,2395,8918,0.005086263020833333,0.016242133246527776,0.060479058159722224,1.0,0.08409957389549226,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-9-L.h5,147456,744,2532,14111,0.005045572916666667,0.017171223958333332,0.09569634331597222,1.0,0.05272482460491815,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-90-R.h5,147456,964,2647,13318,0.006537543402777778,0.017951117621527776,0.09031846788194445,1.0,0.07238324072683586,0.06224066390041494,0.9377593360995851
odoc,client2,Domain2,scribble_noisy,N-91-L.h5,147456,1006,2707,12432,0.006822374131944444,0.018358018663194444,0.08430989583333333,1.0,0.08092020592020592,0.0,1.0
odoc,client2,Domain2,scribble_noisy,N-92-R.h5,147456,786,2421,11522,0.005330403645833333,0.01641845703125,0.07813856336805555,0.9809160305343512,0.06691546606491929,0.08778625954198473,0.8931297709923665
odoc,client2,Domain2,scribble_noisy,S-1-L.h5,147456,1711,3485,20570,0.011603461371527778,0.023634168836805556,0.1394992404513889,1.0,0.08317938745746233,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-10-R.h5,147456,1271,2920,14692,0.008619520399305556,0.019802517361111112,0.0996365017361111,1.0,0.08650966512387694,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-11-L.h5,147456,1053,2770,11490,0.00714111328125,0.018785264756944444,0.07792154947916667,1.0,0.09164490861618799,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-12-L.h5,147456,1413,3194,17005,0.00958251953125,0.021660698784722224,0.1153225368923611,1.0,0.08309320788003528,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-13-R.h5,147456,1430,3300,17012,0.009697808159722222,0.022379557291666668,0.11537000868055555,1.0,0.08405831177992006,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-14-R.h5,147456,1538,3319,16133,0.010430230034722222,0.022508409288194444,0.1094089084201389,1.0,0.09533254819314449,0.1775032509752926,0.8224967490247074
odoc,client2,Domain2,scribble_noisy,S-15-L.h5,147456,859,2533,11539,0.005825466579861111,0.017178005642361112,0.07825385199652778,1.0,0.07444319265100963,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-16-R.h5,147456,745,2462,12732,0.005052354600694444,0.016696506076388888,0.08634440104166667,1.0,0.05851398052152058,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-17-L.h5,147456,941,2677,14615,0.006381564670138889,0.018154568142361112,0.09911431206597222,1.0,0.064385904892234,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-18-L.h5,147456,1249,3010,17817,0.008470323350694444,0.020412868923611112,0.12082926432291667,1.0,0.07010158837065723,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-19-R.h5,147456,1468,3284,19673,0.009955512152777778,0.022271050347222224,0.1334160698784722,1.0,0.07462003761500534,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-20-L.h5,147456,1111,2852,12024,0.007534450954861111,0.019341362847222224,0.08154296875,1.0,0.09239853626081171,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-21-R.h5,147456,1215,2996,12784,0.00823974609375,0.020317925347222224,0.0866970486111111,1.0,0.09504067584480601,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-22-L.h5,147456,977,2852,16579,0.006625705295138889,0.019341362847222224,0.11243353949652778,1.0,0.05892997165088365,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-23-L.h5,147456,1026,2675,14678,0.0069580078125,0.018141004774305556,0.09954155815972222,1.0,0.06990053140754872,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-24-R.h5,147456,1178,3001,15070,0.007988823784722222,0.020351833767361112,0.1021999782986111,1.0,0.07816854678168547,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-25-L.h5,147456,1664,3539,20307,0.011284722222222222,0.024000379774305556,0.13771565755208334,1.0,0.08194218742305609,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-26-R.h5,147456,1870,3684,22209,0.012681749131944444,0.024983723958333332,0.15061442057291666,1.0,0.08420009905894008,0.058823529411764705,0.9411764705882353
odoc,client2,Domain2,scribble_noisy,S-27-L.h5,147456,888,2673,11880,0.006022135416666667,0.01812744140625,0.08056640625,1.0,0.07474747474747474,0.0,1.0
odoc,client2,Domain2,scribble_noisy,S-28-R.h5,147456,1211,2831,14487,0.008212619357638888,0.019198947482638888,0.09824625651041667,1.0,0.08359218609788086,0.0,1.0
odoc,client3,Domain3,scribble_noisy,g0003.h5,147456,1421,3053,13475,0.009636773003472222,0.020704481336805556,0.09138319227430555,1.0,0.10545454545454545,0.04011259676284307,0.9598874032371569
